
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No

6
Institute Type

ALL
Institute Name

ALL
Academic Program

ALL
Seat Type / Category

ALL
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Technology Madras	Biological Science (4 Years, Bachelor of Science)	AI	SC	Gender-Neutral	1254	2472
Indian Institute of Technology Madras	Biological Science (4 Years, Bachelor of Science)	AI	SC	Female-only (including Supernumerary)	770	770
Indian Institute of Technology Madras	Biological Science (4 Years, Bachelor of Science)	AI	ST	Gender-Neutral	1197	1264
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2634	4116
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	3252	7546
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	243	159P
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	291P	291P
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	477	767
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1230	1293
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1341	1869
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2717	3820
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	104P	104P
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	769	1189
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1402	1596
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	15P	15P
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	477	620
Indian Institute of Technology Madras	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	631	640
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	4356	6112
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	8877	11902
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	165	171P
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	190P	190P
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	832	949
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1597	1642
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1765	2403
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	3594	4270
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	884	1445
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1532	2157
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	170	424
Indian Institute of Technology Madras	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1011	1020
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	597	1309
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	4035	4564
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	87	87
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	237	293
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	761	761
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	397	741
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1749	1874
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	35	35
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	372	510
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1129	1129
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	297	355
Indian Institute of Technology Madras	Computational Engineering and Mechanics (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1237	1237
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	79	171
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	389	866
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	9	9
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	21	29
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	67	91
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	4	4
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	26	87
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	176	561
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	6	6
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	10	43
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	243	255
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	2	2
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	7	28
Indian Institute of Technology Madras	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	63	63
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	205	849
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	958	2848
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	38	38
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	171	171
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	68	198
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	429	532
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	17	17
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	136	396
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	566	1450
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	24	48
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	52	278
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	488	845
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	5P	8P
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	59	153
Indian Institute of Technology Madras	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	171	301
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN	Gender-Neutral	816	3380
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN	Female-only (including Supernumerary)	4903	7751
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN (PwD)	Gender-Neutral	217	217
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	EWS	Gender-Neutral	649	838
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	EWS	Female-only (including Supernumerary)	1334	1334
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OBC-NCL	Gender-Neutral	1105	1466
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OBC-NCL	Female-only (including Supernumerary)	2276	3216
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OBC-NCL (PwD)	Gender-Neutral	106P	106P
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	SC	Gender-Neutral	784	1513
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	SC	Female-only (including Supernumerary)	1366	1960
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	ST	Gender-Neutral	776	950
Indian Institute of Technology Madras	Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	ST	Female-only (including Supernumerary)	705	705
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	872	1441
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2907	4367
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	227	227
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	406	586
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2138	2138
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	464	1011
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1386	2841
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	860	1015
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2194	2194
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	478	719
Indian Institute of Technology Madras	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	970	970
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2733	4366
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	5888	7756
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	57P	57P
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1215	1221
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2040	2040
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1548	2242
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2911	3943
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1753	1887
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2120	2120
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	989	1061
Indian Institute of Technology Madras	Instrumentation and Biomedical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	390	390
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	868	2468
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	5027	6369
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	113	139
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	275P	275P
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	368	479
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	937	993
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	32P	32P
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	453	1070
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1555	3309
Indian Institute of Technology Madras	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	53	82
